kingdom,clan,family,name,url
"Functions, Predicates, Transducers",Predicates,Collections,set?,https://clojuredocs.org/clojure_core/clojure.core/set_q
"Functions, Predicates, Transducers",Predicates,Collections,vector?,https://clojuredocs.org/clojure_core/clojure.core/vector_q
"Functions, Predicates, Transducers",Predicates,Collections,associative?,https://clojuredocs.org/clojure_core/clojure.core/associative_q
"Functions, Predicates, Transducers",Predicates,Collections,coll?,https://clojuredocs.org/clojure_core/clojure.core/coll_q
"Functions, Predicates, Transducers",Predicates,Collections,sequential?,https://clojuredocs.org/clojure_core/clojure.core/sequential_q
"Functions, Predicates, Transducers",Predicates,Collections,seq?,https://clojuredocs.org/clojure_core/clojure.core/seq_q
"Functions, Predicates, Transducers",Predicates,Collections,empty?,https://clojuredocs.org/clojure_core/clojure.core/empty_q
"Functions, Predicates, Transducers",Predicates,Collections,indexed?,https://clojuredocs.org/clojure_core/clojure.core/indexed_q
"Functions, Predicates, Transducers",Predicates,Collections,seqable?,https://clojuredocs.org/clojure_core/clojure.core/seqable_q
"Functions, Predicates, Transducers",Predicates,Other,any?,https://clojuredocs.org/clojure_core/clojure.core/any_q
"I/O, Vars, Namespaces, Loading",IO,to/from,spit,https://clojuredocs.org/clojure_core/clojure.core/spit
"I/O, Vars, Namespaces, Loading",IO,to/from,slurp,https://clojuredocs.org/clojure_core/clojure.core/slurp
"I/O, Vars, Namespaces, Loading",IO,to *out*,pr,https://clojuredocs.org/clojure_core/clojure.core/pr
"I/O, Vars, Namespaces, Loading",IO,to *out*,prn,https://clojuredocs.org/clojure_core/clojure.core/prn
"I/O, Vars, Namespaces, Loading",IO,to *out*,print,https://clojuredocs.org/clojure_core/clojure.core/print
"I/O, Vars, Namespaces, Loading",IO,to *out*,printf,https://clojuredocs.org/clojure_core/clojure.core/printf
"I/O, Vars, Namespaces, Loading",IO,to *out*,println,https://clojuredocs.org/clojure_core/clojure.core/println
"I/O, Vars, Namespaces, Loading",IO,to *out*,newline,https://clojuredocs.org/clojure_core/clojure.core/newline
"I/O, Vars, Namespaces, Loading",IO,to *out*,print-table,https://clojuredocs.org/clojure_core/clojure.pprint/print-table
"I/O, Vars, Namespaces, Loading",IO,to writer,pprint,https://clojuredocs.org/clojure_core/clojure.pprint/pprint
"I/O, Vars, Namespaces, Loading",IO,to writer,cl-format,https://clojuredocs.org/clojure_core/clojure.pprint/cl-format
"I/O, Vars, Namespaces, Loading",IO,to string,format,https://clojuredocs.org/clojure_core/clojure.core/format
"I/O, Vars, Namespaces, Loading",IO,to string,with-out-str,https://clojuredocs.org/clojure_core/clojure.core/with-out-str
"I/O, Vars, Namespaces, Loading",IO,to string,pr-str,https://clojuredocs.org/clojure_core/clojure.core/pr-str
"I/O, Vars, Namespaces, Loading",IO,to string,prn-str,https://clojuredocs.org/clojure_core/clojure.core/prn-str
"I/O, Vars, Namespaces, Loading",IO,to string,print-str,https://clojuredocs.org/clojure_core/clojure.core/print-str
"I/O, Vars, Namespaces, Loading",IO,to string,println-str,https://clojuredocs.org/clojure_core/clojure.core/println-str
"I/O, Vars, Namespaces, Loading",IO,from *in*,read-line,https://clojuredocs.org/clojure_core/clojure.core/read-line
"I/O, Vars, Namespaces, Loading",IO,from *in*,read,https://clojuredocs.org/clojure_core/clojure.edn/read
"I/O, Vars, Namespaces, Loading",IO,from *in*,read,https://github.com/clojure/tools.reader
"I/O, Vars, Namespaces, Loading",IO,from reader,line-seq,https://clojuredocs.org/clojure_core/clojure.core/line-seq
"I/O, Vars, Namespaces, Loading",IO,from reader,read,https://clojuredocs.org/clojure_core/clojure.edn/read
"I/O, Vars, Namespaces, Loading",IO,from reader,read,https://github.com/clojure/tools.reader
"I/O, Vars, Namespaces, Loading",IO,to/from,java.io.Reader,https://docs.oracle.com/javase/8/docs/api/java/io/Reader.html
"I/O, Vars, Namespaces, Loading",IO,from string,with-in-str,https://clojuredocs.org/clojure_core/clojure.core/with-in-str
"I/O, Vars, Namespaces, Loading",IO,from string,read-string,https://clojuredocs.org/clojure_core/clojure.edn/read-string
"I/O, Vars, Namespaces, Loading",IO,from string,read-string,https://github.com/clojure/tools.reader
"I/O, Vars, Namespaces, Loading",IO,Open,with-open,https://clojuredocs.org/clojure_core/clojure.core/with-open
"I/O, Vars, Namespaces, Loading",IO,Open,reader,https://clojuredocs.org/clojure_core/clojure.java.io/reader
"I/O, Vars, Namespaces, Loading",IO,Open,writer,https://clojuredocs.org/clojure_core/clojure.java.io/writer
"I/O, Vars, Namespaces, Loading",IO,Open,input-stream,https://clojuredocs.org/clojure_core/clojure.java.io/input-stream
"I/O, Vars, Namespaces, Loading",IO,Open,output-stream,https://clojuredocs.org/clojure_core/clojure.java.io/output-stream
"I/O, Vars, Namespaces, Loading",IO,Binary,java.io.OutputStream,https://docs.oracle.com/javase/8/docs/api/java/io/OutputStream.html
"I/O, Vars, Namespaces, Loading",IO,Binary,java.io.InputStream,https://docs.oracle.com/javase/8/docs/api/java/io/InputStream.html
"I/O, Vars, Namespaces, Loading",IO,Binary,gloss,https://github.com/ztellman/gloss
"I/O, Vars, Namespaces, Loading",IO,Binary,byte-spec,https://github.com/rosejn/byte-spec
"I/O, Vars, Namespaces, Loading",IO,Misc,flush,https://clojuredocs.org/clojure_core/clojure.core/flush
"I/O, Vars, Namespaces, Loading",IO,Misc,file-seq,https://clojuredocs.org/clojure_core/clojure.core/file-seq
"I/O, Vars, Namespaces, Loading",IO,Misc,*in*,https://clojuredocs.org/clojure_core/clojure.core/*in*
"I/O, Vars, Namespaces, Loading",IO,Misc,*out*,https://clojuredocs.org/clojure_core/clojure.core/*out*
"I/O, Vars, Namespaces, Loading",IO,Misc,*err*,https://clojuredocs.org/clojure_core/clojure.core/*err*
"I/O, Vars, Namespaces, Loading",IO,Misc,file,https://clojuredocs.org/clojure_core/clojure.java.io/file
"I/O, Vars, Namespaces, Loading",IO,Misc,copy,https://clojuredocs.org/clojure_core/clojure.java.io/copy
"I/O, Vars, Namespaces, Loading",IO,Misc,delete-file,https://clojuredocs.org/clojure_core/clojure.java.io/delete-file
"I/O, Vars, Namespaces, Loading",IO,Misc,resource,https://clojuredocs.org/clojure_core/clojure.java.io/resource
"I/O, Vars, Namespaces, Loading",IO,Misc,as-file,https://clojuredocs.org/clojure_core/clojure.java.io/as-file
"I/O, Vars, Namespaces, Loading",IO,Misc,as-url,https://clojuredocs.org/clojure_core/clojure.java.io/as-url
"I/O, Vars, Namespaces, Loading",IO,Misc,as-relative-path,https://clojuredocs.org/clojure_core/clojure.java.io/as-relative-path
"I/O, Vars, Namespaces, Loading",IO,Misc,fs,https://github.com/funcool/fs
"I/O, Vars, Namespaces, Loading",IO,Data readers,*data-readers*,https://clojuredocs.org/clojure_core/clojure.core/*data-readers*
"I/O, Vars, Namespaces, Loading",IO,Data readers,default-data-readers,https://clojuredocs.org/clojure_core/clojure.core/default-data-readers
"I/O, Vars, Namespaces, Loading",IO,Data readers,*default-data-reader-fn*,https://clojuredocs.org/clojure_core/clojure.core/*default-data-reader-fn*
"I/O, Vars, Namespaces, Loading",IO,tap,tap>,https://clojure.github.io/clojure/clojure.core-api.html#clojure.core/tap%3E
"I/O, Vars, Namespaces, Loading",IO,tap,add-tap,https://clojure.github.io/clojure/clojure.core-api.html#clojure.core/add-tap
"I/O, Vars, Namespaces, Loading",IO,tap,remove-tap,https://clojure.github.io/clojure/clojure.core-api.html#clojure.core/remove-tap
"Functions, Predicates, Transducers",Functions,Create,fn,https://clojuredocs.org/clojure_core/clojure.core/fn
"Functions, Predicates, Transducers",Functions,Create,defn,https://clojuredocs.org/clojure_core/clojure.core/defn
"Functions, Predicates, Transducers",Functions,Create,defn-,https://clojuredocs.org/clojure_core/clojure.core/defn-
"Functions, Predicates, Transducers",Functions,Create,definline,https://clojuredocs.org/clojure_core/clojure.core/definline
"Functions, Predicates, Transducers",Functions,Create,identity,https://clojuredocs.org/clojure_core/clojure.core/identity
"Functions, Predicates, Transducers",Functions,Create,constantly,https://clojuredocs.org/clojure_core/clojure.core/constantly
"Functions, Predicates, Transducers",Functions,Create,memfn,https://clojuredocs.org/clojure_core/clojure.core/memfn
"Functions, Predicates, Transducers",Functions,Create,comp,https://clojuredocs.org/clojure_core/clojure.core/comp
"Functions, Predicates, Transducers",Functions,Create,complement,https://clojuredocs.org/clojure_core/clojure.core/complement
"Functions, Predicates, Transducers",Functions,Create,partial,https://clojuredocs.org/clojure_core/clojure.core/partial
"Functions, Predicates, Transducers",Functions,Create,juxt,https://clojuredocs.org/clojure_core/clojure.core/juxt
"Functions, Predicates, Transducers",Functions,Create,memoize,https://clojuredocs.org/clojure_core/clojure.core/memoize
"Functions, Predicates, Transducers",Functions,Create,fnil,https://clojuredocs.org/clojure_core/clojure.core/fnil
"Functions, Predicates, Transducers",Functions,Create,every-pred,https://clojuredocs.org/clojure_core/clojure.core/every-pred
"Functions, Predicates, Transducers",Functions,Create,some-fn,https://clojuredocs.org/clojure_core/clojure.core/some-fn
"Functions, Predicates, Transducers",Functions,Call,apply,https://clojuredocs.org/clojure_core/clojure.core/apply
"Functions, Predicates, Transducers",Functions,Call,->,https://clojuredocs.org/clojure_core/clojure.core/-%3E
"Functions, Predicates, Transducers",Functions,Call,->>,https://clojuredocs.org/clojure_core/clojure.core/-%3E%3E
"Functions, Predicates, Transducers",Functions,Call,trampoline,https://clojuredocs.org/clojure_core/clojure.core/trampoline
"Functions, Predicates, Transducers",Functions,Call,as->,https://clojuredocs.org/clojure_core/clojure.core/as-%3E
"Functions, Predicates, Transducers",Functions,Call,cond->,https://clojuredocs.org/clojure_core/clojure.core/cond-%3E
"Functions, Predicates, Transducers",Functions,Call,cond->>,https://clojuredocs.org/clojure_core/clojure.core/cond-%3E%3E
"Functions, Predicates, Transducers",Functions,Call,some->,https://clojuredocs.org/clojure_core/clojure.core/some-%3E
"Functions, Predicates, Transducers",Functions,Call,some->>,https://clojuredocs.org/clojure_core/clojure.core/some-%3E%3E
"Functions, Predicates, Transducers",Functions,Test,fn?,https://clojuredocs.org/clojure_core/clojure.core/fn_q
"Functions, Predicates, Transducers",Functions,Test,ifn?,https://clojuredocs.org/clojure_core/clojure.core/ifn_q
"Protocols, Records, Types, Multimethods",Types,Guide,Clojure type selection flowchart,https://github.com/cemerick/clojure-type-selection-flowchart
"Protocols, Records, Types, Multimethods",Protocols,Guide,clojure.org/reference/protocols,https://clojure.org/reference/protocols
"Protocols, Records, Types, Multimethods",Protocols,Define,defprotocol,https://clojuredocs.org/clojure_core/clojure.core/defprotocol
"Protocols, Records, Types, Multimethods",Protocols,Extend,extend-type,https://clojuredocs.org/clojure_core/clojure.core/extend-type
"Protocols, Records, Types, Multimethods",Protocols,Extend null,extend-type,https://clojuredocs.org/clojure_core/clojure.core/extend-type
"Protocols, Records, Types, Multimethods",Protocols,Reify,reify,https://clojuredocs.org/clojure_core/clojure.core/reify
"Protocols, Records, Types, Multimethods",Protocols,Test,satisfies?,https://clojuredocs.org/clojure_core/clojure.core/satisfies_q
"Protocols, Records, Types, Multimethods",Protocols,Test,extends?,https://clojuredocs.org/clojure_core/clojure.core/extends_q
"Protocols, Records, Types, Multimethods",Protocols,Other,extend,https://clojuredocs.org/clojure_core/clojure.core/extend
"Protocols, Records, Types, Multimethods",Protocols,Other,extend-protocol,https://clojuredocs.org/clojure_core/clojure.core/extend-protocol
"Protocols, Records, Types, Multimethods",Protocols,Other,extenders,https://clojuredocs.org/clojure_core/clojure.core/extenders
"Protocols, Records, Types, Multimethods",Records,Guide,clojure.org/reference/datatypes,https://clojure.org/reference/datatypes
"Protocols, Records, Types, Multimethods",Records,Define,defrecord,https://clojuredocs.org/clojure_core/clojure.core/defrecord
"Protocols, Records, Types, Multimethods",Records,Test,record?,https://clojuredocs.org/clojure_core/clojure.core/record_q
"Protocols, Records, Types, Multimethods",Types,Guide,clojure.org/reference/datatypes,https://clojure.org/reference/datatypes
"Protocols, Records, Types, Multimethods",Types,Define,deftype,https://clojuredocs.org/clojure_core/clojure.core/deftype
"Protocols, Records, Types, Multimethods",Types,With methods,deftype,https://clojuredocs.org/clojure_core/clojure.core/deftype
"Protocols, Records, Types, Multimethods",Multimethods,Guide,clojure.org/reference/multimethods,https://clojure.org/reference/multimethods
"Protocols, Records, Types, Multimethods",Multimethods,Define,defmulti,https://clojuredocs.org/clojure_core/clojure.core/defmulti
"Protocols, Records, Types, Multimethods",Multimethods,Method define,defmethod,https://clojuredocs.org/clojure_core/clojure.core/defmethod
"Protocols, Records, Types, Multimethods",Multimethods,Dispatch,get-method,https://clojuredocs.org/clojure_core/clojure.core/get-method
"Protocols, Records, Types, Multimethods",Multimethods,Dispatch,methods,https://clojuredocs.org/clojure_core/clojure.core/methods
"Protocols, Records, Types, Multimethods",Multimethods,Remove,remove-method,https://clojuredocs.org/clojure_core/clojure.core/remove-method
"Protocols, Records, Types, Multimethods",Multimethods,Remove,remove-all-methods,https://clojuredocs.org/clojure_core/clojure.core/remove-all-methods
"Protocols, Records, Types, Multimethods",Multimethods,Prefer,prefer-method,https://clojuredocs.org/clojure_core/clojure.core/prefer-method
"Protocols, Records, Types, Multimethods",Multimethods,Prefer,prefers,https://clojuredocs.org/clojure_core/clojure.core/prefers
"Protocols, Records, Types, Multimethods",Multimethods,Relation,derive,https://clojuredocs.org/clojure_core/clojure.core/derive
"Protocols, Records, Types, Multimethods",Multimethods,Relation,underive,https://clojuredocs.org/clojure_core/clojure.core/underive
"Protocols, Records, Types, Multimethods",Multimethods,Relation,isa?,https://clojuredocs.org/clojure_core/clojure.core/isa_q
"Protocols, Records, Types, Multimethods",Multimethods,Relation,parents,https://clojuredocs.org/clojure_core/clojure.core/parents
"Protocols, Records, Types, Multimethods",Multimethods,Relation,ancestors,https://clojuredocs.org/clojure_core/clojure.core/ancestors
"Protocols, Records, Types, Multimethods",Multimethods,Relation,descendants,https://clojuredocs.org/clojure_core/clojure.core/descendants
"Protocols, Records, Types, Multimethods",Multimethods,Relation,make-hierarchy,https://clojuredocs.org/clojure_core/clojure.core/make-hierarchy
"Protocols, Records, Types, Multimethods",Protocols,Datafy,Guide,https://corfield.org/blog/2018/12/03/datafy-nav
"Protocols, Records, Types, Multimethods",Protocols,Datafy,datafy,https://clojure.github.io/clojure/clojure.datafy-api.html#clojure.datafy/datafy
"Protocols, Records, Types, Multimethods",Protocols,Datafy,nav,https://clojure.github.io/clojure/clojure.datafy-api.html#clojure.datafy/nav
"Macros, Special Forms, Special Characters",Macros,Create,defmacro,https://clojuredocs.org/clojure_core/clojure.core/defmacro
"Macros, Special Forms, Special Characters",Macros,Create,definline,https://clojuredocs.org/clojure_core/clojure.core/definline
"Macros, Special Forms, Special Characters",Macros,Debug,macroexpand-1,https://clojuredocs.org/clojure_core/clojure.core/macroexpand-1
"Macros, Special Forms, Special Characters",Macros,Debug,macroexpand,https://clojuredocs.org/clojure_core/clojure.core/macroexpand
"Macros, Special Forms, Special Characters",Macros,Debug,macroexpand-all,https://clojuredocs.org/clojure_core/clojure.walk/macroexpand-all
"Macros, Special Forms, Special Characters",Macros,Branch,and,https://clojuredocs.org/clojure_core/clojure.core/and
"Macros, Special Forms, Special Characters",Macros,Branch,or,https://clojuredocs.org/clojure_core/clojure.core/or
"Macros, Special Forms, Special Characters",Macros,Branch,when,https://clojuredocs.org/clojure_core/clojure.core/when
"Macros, Special Forms, Special Characters",Macros,Branch,when-not,https://clojuredocs.org/clojure_core/clojure.core/when-not
"Macros, Special Forms, Special Characters",Macros,Branch,when-let,https://clojuredocs.org/clojure_core/clojure.core/when-let
"Macros, Special Forms, Special Characters",Macros,Branch,when-first,https://clojuredocs.org/clojure_core/clojure.core/when-first
"Macros, Special Forms, Special Characters",Macros,Branch,if-not,https://clojuredocs.org/clojure_core/clojure.core/if-not
"Macros, Special Forms, Special Characters",Macros,Branch,if-let,https://clojuredocs.org/clojure_core/clojure.core/if-let
"Macros, Special Forms, Special Characters",Macros,Branch,cond,https://clojuredocs.org/clojure_core/clojure.core/cond
"Macros, Special Forms, Special Characters",Macros,Branch,condp,https://clojuredocs.org/clojure_core/clojure.core/condp
"Macros, Special Forms, Special Characters",Macros,Branch,case,https://clojuredocs.org/clojure_core/clojure.core/case
"Macros, Special Forms, Special Characters",Macros,Branch,when-some,https://clojuredocs.org/clojure_core/clojure.core/when-some
"Macros, Special Forms, Special Characters",Macros,Branch,if-some,https://clojuredocs.org/clojure_core/clojure.core/if-some
"Macros, Special Forms, Special Characters",Macros,Loop,for,https://clojuredocs.org/clojure_core/clojure.core/for
"Macros, Special Forms, Special Characters",Macros,Loop,doseq,https://clojuredocs.org/clojure_core/clojure.core/doseq
"Macros, Special Forms, Special Characters",Macros,Loop,dotimes,https://clojuredocs.org/clojure_core/clojure.core/dotimes
"Macros, Special Forms, Special Characters",Macros,Loop,while,https://clojuredocs.org/clojure_core/clojure.core/while
"Macros, Special Forms, Special Characters",Macros,Arrange,..,https://clojuredocs.org/clojure_core/clojure.core/_dot_dot
"Macros, Special Forms, Special Characters",Macros,Arrange,doto,https://clojuredocs.org/clojure_core/clojure.core/doto
"Macros, Special Forms, Special Characters",Macros,Arrange,->,https://clojuredocs.org/clojure_core/clojure.core/-%3E
"Macros, Special Forms, Special Characters",Macros,Arrange,->>,https://clojuredocs.org/clojure_core/clojure.core/-%3E%3E
"Macros, Special Forms, Special Characters",Macros,Arrange,as->,https://clojuredocs.org/clojure_core/clojure.core/as-%3E
"Macros, Special Forms, Special Characters",Macros,Arrange,cond->,https://clojuredocs.org/clojure_core/clojure.core/cond-%3E
"Macros, Special Forms, Special Characters",Macros,Arrange,cond->>,https://clojuredocs.org/clojure_core/clojure.core/cond-%3E%3E
"Macros, Special Forms, Special Characters",Macros,Arrange,some->,https://clojuredocs.org/clojure_core/clojure.core/some-%3E
"Macros, Special Forms, Special Characters",Macros,Arrange,some->>,https://clojuredocs.org/clojure_core/clojure.core/some-%3E%3E
"Macros, Special Forms, Special Characters",Macros,Scope,binding,https://clojuredocs.org/clojure_core/clojure.core/binding
"Macros, Special Forms, Special Characters",Macros,Scope,locking,https://clojuredocs.org/clojure_core/clojure.core/locking
"Macros, Special Forms, Special Characters",Macros,Scope,time,https://clojuredocs.org/clojure_core/clojure.core/time
"Macros, Special Forms, Special Characters",Macros,Scope,with-in-str,https://clojuredocs.org/clojure_core/clojure.core/with-in-str
"Macros, Special Forms, Special Characters",Macros,Scope,with-local-vars,https://clojuredocs.org/clojure_core/clojure.core/with-local-vars
"Macros, Special Forms, Special Characters",Macros,Scope,with-open,https://clojuredocs.org/clojure_core/clojure.core/with-open
"Macros, Special Forms, Special Characters",Macros,Scope,with-out-str,https://clojuredocs.org/clojure_core/clojure.core/with-out-str
"Macros, Special Forms, Special Characters",Macros,Scope,with-precision,https://clojuredocs.org/clojure_core/clojure.core/with-precision
"Macros, Special Forms, Special Characters",Macros,Scope,with-redefs,https://clojuredocs.org/clojure_core/clojure.core/with-redefs
"Macros, Special Forms, Special Characters",Macros,Scope,with-redefs-fn,https://clojuredocs.org/clojure_core/clojure.core/with-redefs-fn
"Macros, Special Forms, Special Characters",Macros,Lazy,lazy-cat,https://clojuredocs.org/clojure_core/clojure.core/lazy-cat
"Macros, Special Forms, Special Characters",Macros,Lazy,lazy-seq,https://clojuredocs.org/clojure_core/clojure.core/lazy-seq
"Macros, Special Forms, Special Characters",Macros,Lazy,delay,https://clojuredocs.org/clojure_core/clojure.core/delay
"Macros, Special Forms, Special Characters",Macros,Doc,assert,https://clojuredocs.org/clojure_core/clojure.core/assert
"Macros, Special Forms, Special Characters",Macros,Doc,comment,https://clojuredocs.org/clojure_core/clojure.core/comment
"Macros, Special Forms, Special Characters",Macros,Doc,doc,https://clojuredocs.org/clojure_core/clojure.repl/doc
"Macros, Special Forms, Special Characters",Special Characters,Reference,clojure.org/reference/reader,https://clojure.org/reference/reader#macrochars
"Macros, Special Forms, Special Characters",Special Characters,Guide,guide,https://clojure.org/guides/weird_characters
"Macros, Special Forms, Special Characters",Special Characters,Special Characters,quote,https://clojure.org/reference/reader#_quote
"Macros, Special Forms, Special Characters",Special Characters,Special Characters,quote,https://clojuredocs.org/clojure_core/clojure.core/quote
"Macros, Special Forms, Special Characters",Special Characters,Special Characters,dynamic vars,https://clojure.org/reference/vars
"Macros, Special Forms, Special Characters",Special Characters,Special Characters,deref,https://clojuredocs.org/clojure_core/clojure.core/deref
"Macros, Special Forms, Special Characters",Special Characters,Special Characters,Syntax-quote,https://clojure.org/reference/reader#syntax-quote
"Macros, Special Forms, Special Characters",Special Characters,Special Characters,auto-gensym',https://clojure.org/reference/reader#syntax-quote
"Macros, Special Forms, Special Characters",Special Characters,Special Characters,Unquote,https://clojure.org/reference/reader#syntax-quote
"Macros, Special Forms, Special Characters",Special Characters,Special Characters,Unquote-splicing,https://clojure.org/reference/reader#syntax-quote
"Macros, Special Forms, Special Characters",Special Characters,Special Characters,->,https://clojuredocs.org/clojure_core/clojure.core/-%3E
"Macros, Special Forms, Special Characters",Special Characters,Special Characters,->>,https://clojuredocs.org/clojure_core/clojure.core/-%3E%3E
"Macros, Special Forms, Special Characters",Special Characters,Special Characters,core.async channel macros,https://clojure.org/guides/weird_characters#__code_code_code_code_code_code_and_code_code_core_async_channel_macros
"Macros, Special Forms, Special Characters",Special Characters,Special Characters,>!!,https://github.com/clojure/core.async
"Macros, Special Forms, Special Characters",Special Characters,Special Characters,,https://github.com/clojure/core.async
"Macros, Special Forms, Special Characters",Special Characters,Special Characters,>!,https://github.com/clojure/core.async
"Macros, Special Forms, Special Characters",Special Characters,Special Characters,,https://github.com/clojure/core.async
"Macros, Special Forms, Special Characters",Special Characters,Special Characters,var,https://clojuredocs.org/clojure_core/clojure.core/var
"Macros, Special Forms, Special Characters",Special Characters,Special Characters,Anonymous function literal,https://clojure.org/reference/reader#_dispatch
"Macros, Special Forms, Special Characters",Special Characters,Special Characters,Anonymous function argument,https://clojure.org/reference/reader#_dispatch
"Macros, Special Forms, Special Characters",Special Characters,Special Characters,Reader conditional,https://clojure.org/reference/reader#_reader_conditionals
"Macros, Special Forms, Special Characters",Special Characters,Special Characters,Splicing reader conditional,https://clojure.org/reference/reader#_reader_conditionals
"Macros, Special Forms, Special Characters",Special Characters,Special Characters,tagged literal,https://clojure.org/reference/reader#tagged_literals
"Macros, Special Forms, Special Characters",Special Characters,Special Characters,map namespace syntax,https://clojure.org/reference/reader#map_namespace_syntax
"Macros, Special Forms, Special Characters",Special Characters,Special Characters,zero?,https://clojuredocs.org/clojure_core/clojure.core/zero_q
"Macros, Special Forms, Special Characters",Special Characters,Special Characters,vector?,https://clojuredocs.org/clojure_core/clojure.core/vector_q
"Macros, Special Forms, Special Characters",Special Characters,Special Characters,instance?,https://clojuredocs.org/clojure_core/clojure.core/instance_q
"Macros, Special Forms, Special Characters",Special Characters,Special Characters,set!,https://clojuredocs.org/clojure_core/clojure.core/set!
"Macros, Special Forms, Special Characters",Special Characters,Special Characters,swap!,https://clojuredocs.org/clojure_core/clojure.core/swap%21
"Macros, Special Forms, Special Characters",Special Characters,Special Characters,alter-meta!,https://clojuredocs.org/clojure_core/clojure.core/alter-meta%21
"Docs, Spec, Metadata",Metadata,Guide,clojure.org/reference/reader,https://clojure.org/reference/reader#_metadata
"Docs, Spec, Metadata",Metadata,On vars,meta,https://clojuredocs.org/clojure_core/clojure.core/meta
"Docs, Spec, Metadata",Metadata,On vars,with-meta,https://clojuredocs.org/clojure_core/clojure.core/with-meta
"Docs, Spec, Metadata",Metadata,On vars,vary-meta,https://clojuredocs.org/clojure_core/clojure.core/vary-meta
"Docs, Spec, Metadata",Metadata,On vars,alter-meta!,https://clojuredocs.org/clojure_core/clojure.core/alter-meta%21
"Docs, Spec, Metadata",Metadata,On vars,reset-meta!,https://clojuredocs.org/clojure_core/clojure.core/reset-meta%21
"Docs, Spec, Metadata",Metadata,On vars,doc,https://clojuredocs.org/clojure_core/clojure.repl/doc
"Docs, Spec, Metadata",Metadata,On vars,find-doc,https://clojuredocs.org/clojure_core/clojure.repl/find-doc
"Docs, Spec, Metadata",Metadata,On vars,test,https://clojuredocs.org/clojure_core/clojure.core/test
"Macros, Special Forms, Special Characters",Special Forms,Guide,clojure.org/reference/special_forms,https://clojure.org/reference/special_forms
"Macros, Special Forms, Special Characters",Special Forms,Special Forms,def,https://clojuredocs.org/clojure_core/clojure.core/def
"Macros, Special Forms, Special Characters",Special Forms,Special Forms,if,https://clojuredocs.org/clojure_core/clojure.core/if
"Macros, Special Forms, Special Characters",Special Forms,Special Forms,do,https://clojuredocs.org/clojure_core/clojure.core/do
"Macros, Special Forms, Special Characters",Special Forms,Special Forms,let,https://clojuredocs.org/clojure_core/clojure.core/let
"Macros, Special Forms, Special Characters",Special Forms,Special Forms,letfn,https://clojuredocs.org/clojure_core/clojure.core/letfn
"Macros, Special Forms, Special Characters",Special Forms,Special Forms,quote,https://clojuredocs.org/clojure_core/clojure.core/quote
"Macros, Special Forms, Special Characters",Special Forms,Special Forms,var,https://clojuredocs.org/clojure_core/clojure.core/var
"Macros, Special Forms, Special Characters",Special Forms,Special Forms,fn,https://clojuredocs.org/clojure_core/clojure.core/fn
"Macros, Special Forms, Special Characters",Special Forms,Special Forms,loop,https://clojuredocs.org/clojure_core/clojure.core/loop
"Macros, Special Forms, Special Characters",Special Forms,Special Forms,recur,https://clojuredocs.org/clojure_core/clojure.core/recur
"Macros, Special Forms, Special Characters",Special Forms,Special Forms,set!,https://clojuredocs.org/clojure_core/clojure.core/set!
"Macros, Special Forms, Special Characters",Special Forms,Special Forms,throw,https://clojuredocs.org/clojure_core/clojure.core/throw
"Macros, Special Forms, Special Characters",Special Forms,Special Forms,try,https://clojuredocs.org/clojure_core/clojure.core/try
"Macros, Special Forms, Special Characters",Special Forms,Special Forms,monitor-enter,https://clojuredocs.org/clojure_core/clojure.core/monitor-enter
"Macros, Special Forms, Special Characters",Special Forms,Special Forms,monitor-exit,https://clojuredocs.org/clojure_core/clojure.core/monitor-exit
"Macros, Special Forms, Special Characters",Special Forms,"Binding Forms, Destructuring",examples,https://clojure.org/reference/special_forms#binding-forms
"Macros, Special Forms, Special Characters",Special Forms,"Binding Forms, Destructuring",let,https://clojuredocs.org/clojure_core/clojure.core/let
"Macros, Special Forms, Special Characters",Special Forms,"Binding Forms, Destructuring",fn,https://clojuredocs.org/clojure_core/clojure.core/fn
"Macros, Special Forms, Special Characters",Special Forms,"Binding Forms, Destructuring",defn,https://clojuredocs.org/clojure_core/clojure.core/defn
"Macros, Special Forms, Special Characters",Special Forms,"Binding Forms, Destructuring",defmacro,https://clojuredocs.org/clojure_core/clojure.core/defmacro
"Macros, Special Forms, Special Characters",Special Forms,"Binding Forms, Destructuring",loop,https://clojuredocs.org/clojure_core/clojure.core/loop
"Macros, Special Forms, Special Characters",Special Forms,"Binding Forms, Destructuring",for,https://clojuredocs.org/clojure_core/clojure.core/for
"Macros, Special Forms, Special Characters",Special Forms,"Binding Forms, Destructuring",doseq,https://clojuredocs.org/clojure_core/clojure.core/doseq
"Macros, Special Forms, Special Characters",Special Forms,"Binding Forms, Destructuring",if-let,https://clojuredocs.org/clojure_core/clojure.core/if-let
"Macros, Special Forms, Special Characters",Special Forms,"Binding Forms, Destructuring",when-let,https://clojuredocs.org/clojure_core/clojure.core/when-let
"Macros, Special Forms, Special Characters",Special Forms,"Binding Forms, Destructuring",if-some,https://clojuredocs.org/clojure_core/clojure.core/if-some
"Macros, Special Forms, Special Characters",Special Forms,"Binding Forms, Destructuring",when-some,https://clojuredocs.org/clojure_core/clojure.core/when-some
"I/O, Vars, Namespaces, Loading",Vars,Guide,clojure.org/reference/vars,https://clojure.org/reference/vars
